Report Number,Local Case Number,Agency Name,ACRS Report Type,Crash Date/Time,Route Type,Road Name,Cross-Street Type,Cross-Street Name,Off-Road Description,Municipality,Related Non-Motorist,Collision Type,Weather,Surface Condition,Light,Traffic Control,Driver Substance Abuse,Non-Motorist Substance Abuse,Person ID,Driver At Fault,Injury Severity,Circumstance,Driver Distracted By,Drivers License State,Vehicle ID,Vehicle Damage Extent,Vehicle Body Type,Vehicle Movement,Latitude,Longitude,Location
DD56030017,15002106,Rockville Police Departme,Property Damage Crash,01/13/2015 08:50:00 PM,Municipality,ROLLINS AVE,Maryland (State),ROCKVILLE PIKE,,N/A,,OTHER,CLEAR,DRY,DARK LIGHTS ON,N/A,NONE DETECTED,,86A839ED-ECF1-43D9-B348-B0AF3E19C7D2,Yes,NO APPARENT INJURY,N/A,NOT DISTRACTED,VA,3EC394BF-AF10-4C28-A4D9-0F8A430A65D7,FUNCTIONAL,PASSENGER CAR,MOVING CONSTANT SPEED,39.05882507,-77.12183475,"(39.05882507, -77.12183475)"
DD5615002D,16043448,Rockville Police Departme,Property Damage Crash,08/26/2016 02:15:00 PM,Municipality,CONGRESSIONAL LA,Municipality,E JEFFERSON ST,,ROCKVILLE,,SAME DIRECTION SIDESWIPE,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,5B2907A2-79BD-4A2E-A129-004FEED031ED,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,A356E103-98C3-4F75-9F4D-D15197EE4354,FUNCTIONAL,PASSENGER CAR,PARKED,39.06306,-77.12974167,"(39.06306, -77.12974167)"
MCP24200019,16003889,Montgomery County Police,Injury Crash,01/21/2016 08:08:00 PM,Maryland (State),MUNCASTER MILL RD,County,EMORY LA,,N/A,,STRAIGHT MOVEMENT ANGLE,N/A,N/A,DARK LIGHTS ON,STOP SIGN,NONE DETECTED,,24064A28-C2F0-400A-B6BB-8C808267ED59,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,AF2D4F0A-4B1C-4C52-8FD1-31CFA0D413BC,FUNCTIONAL,PASSENGER CAR,MOVING CONSTANT SPEED,39.148555,-77.06626667,"(39.148555, -77.06626667)"
MCP15000019,16046230,Montgomery County Police,Injury Crash,09/09/2016 03:56:00 PM,US (State),COLUMBIA PIKE,County,NO NAME,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,CAE06600-1C2F-436D-9C51-BEE2FB7776F7,Yes,POSSIBLE INJURY,N/A,UNKNOWN,MD,CFD40C72-5D73-4320-BA64-8075D4975BC3,DISABLING,PASSENGER CAR,SLOWING OR STOPPING,39.04760241,-76.98536396,"(39.04760241, -76.98536396)"
MCP28610024,16047171,Montgomery County Police,Property Damage Crash,09/14/2016 05:15:00 PM,Maryland (State),RIVER RD,County,FALLS RD,,N/A,,HEAD ON LEFT TURN,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,1BBE8F69-1974-475B-8A40-90A4C8CAE223,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,DC,49A86774-7B3D-4FCE-8910-3532AA599543,FUNCTIONAL,PASSENGER CAR,MOVING CONSTANT SPEED,39.01942167,-77.210435,"(39.01942167, -77.210435)"
MCP2116001L,15007865,Montgomery County Police,Property Damage Crash,02/17/2015 03:52:00 PM,County,RANDOLPH RD,County,HUNTERS LA,,N/A,,SAME DIRECTION SIDESWIPE,CLEAR,WET,DAYLIGHT,NO CONTROLS,NONE DETECTED,,B67D4D30-91E9-4D0C-9862-6036BDF43AA4,Yes,NO APPARENT INJURY,"N/A, RAIN, SNOW",UNKNOWN,MD,B0178BDE-239E-4496-8D64-5520C3B9683B,SUPERFICIAL,TRANSIT BUS,MOVING CONSTANT SPEED,39.05379,-77.09829167,"(39.05379, -77.09829167)"
MCP2456001S,170508090,Montgomery County Police,Injury Crash,05/16/2017 12:09:00 PM,Maryland (State),UNIVERSITY BLVD E,County,E FRANKLIN AVE,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,C17C5671-B163-4AEB-899F-0899EE339E42,No,POSSIBLE INJURY,N/A,NOT DISTRACTED,MD,5286428D-2300-4E58-9A3C-B4A098EC724F,NO DAMAGE,VAN,SLOWING OR STOPPING,39.01287,-77.003275,"(39.01287, -77.003275)"
MCP2877002H,16030994,Montgomery County Police,Property Damage Crash,06/19/2016 10:13:00 AM,Maryland (State),COLESVILLE RD,County,WAYNE AVE,,N/A,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,9EC4DF32-63AA-4FCA-B394-4B3B915A4A4A,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,755FBB84-9786-400B-8027-421347E75ACE,DISABLING,PASSENGER CAR,MOVING CONSTANT SPEED,38.99467066,-77.03005895,"(38.99467066, -77.03005895)"
MCP2039002C,170508449,Montgomery County Police,Injury Crash,05/18/2017 09:22:00 AM,Maryland (State),NORBECK RD,County,EMORY LA,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,N/A,N/A,,991435FE-DB3E-4632-81B0-EFAA26EF6A50,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,C8EC33D3-0803-47D5-AD80-BB5436FEF23C,FUNCTIONAL,(SPORT) UTILITY VEHICLE,SLOWING OR STOPPING,39.10043333,-77.09682333,"(39.10043333, -77.09682333)"
MCP2896000N,15007595,Montgomery County Police,Property Damage Crash,02/15/2015 09:23:00 AM,Interstate (State),EISENHOWER MEMORIAL HWY,Maryland (State),OLD GEORGETOWN RD,,N/A,,SAME DIR REAR END,SEVERE WINDS,ICE,DAYLIGHT,NO CONTROLS,NONE DETECTED,,6F38A415-8BED-42DF-9531-8F7032060B0D,No,NO APPARENT INJURY,"ICY OR SNOW-COVERED, RAIN, SNOW",NOT DISTRACTED,MD,E749BDA9-B2DB-4149-82B5-871C4AC4EAB8,FUNCTIONAL,AMBULANCE/EMERGENCY,STOPPED IN TRAFFIC LANE,39.03063589,-77.12681293,"(39.03063589, -77.12681293)"
MCP26770012,170507157,Montgomery County Police,Property Damage Crash,05/11/2017 12:25:00 AM,County,LOCBURY DR,County,CLUB HILL DR,,N/A,,OTHER,CLEAR,N/A,DARK LIGHTS ON,N/A,NONE DETECTED,,9BABD3E9-20C4-4785-8367-C94B411E8C5C,Yes,NO APPARENT INJURY,N/A,UNKNOWN,MD,2F989A68-4972-4E76-AED1-DFBF254A9584,DISABLING,PASSENGER CAR,OTHER,39.18510053,-77.26780057,"(39.18510053, -77.26780057)"
MCP2902001P,17006417,Montgomery County Police,Injury Crash,02/06/2017 07:23:00 AM,County,MIDDLEBROOK RD,County,WARING STATION RD,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,1EBE720C-2D93-4EE3-B22A-7F1B1040E7FB,No,POSSIBLE INJURY,N/A,NOT DISTRACTED,CA,5200CECE-B81B-4A24-BFB9-28B15BC09AF6,DISABLING,PASSENGER CAR,SLOWING OR STOPPING,39.17449667,-77.24873833,"(39.17449667, -77.24873833)"
MCP2761001G,16058430,Montgomery County Police,Injury Crash,11/12/2016 08:36:00 PM,County,MATENY RD,Maryland (State),CLOPPER RD,,N/A,,SAME DIR REAR END,CLEAR,DRY,N/A,NO CONTROLS,NONE DETECTED,,EE9777E0-A3B8-4DF2-9F5F-8B2E9EC50BD4,No,SUSPECTED MINOR INJURY,N/A,NOT DISTRACTED,MD,76486B60-0111-48F0-915E-5A335F6C2ED5,SUPERFICIAL,PASSENGER CAR,STOPPED IN TRAFFIC LANE,39.15648554,-77.26666465,"(39.15648554, -77.26666465)"
MCP12050022,16025281,Montgomery County Police,Property Damage Crash,05/21/2016 01:49:00 PM,County,GRUBB RD,County,BLAINE DR,,N/A,,OPPOSITE DIRECTION SIDESWIPE,RAINING,WET,DAYLIGHT,NO CONTROLS,N/A,,F6C21ABD-5E04-420F-8F0F-E12AAB22777C,No,NO APPARENT INJURY,"N/A, WET",NOT DISTRACTED,,0200AB3C-08F7-4684-97D5-13BEF7DC9D5F,FUNCTIONAL,(SPORT) UTILITY VEHICLE,PARKED,38.99252138,-77.04974771,"(38.99252138, -77.04974771)"
EJ7833001L,15066004,Gaithersburg Police Depar,Property Damage Crash,12/24/2015 04:54:00 PM,Maryland (State),W DIAMOND AVE,Municipality,BUREAU DR,,GAITHERSBURG,,SAME DIR REAR END,RAINING,WET,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,,E1FD2879-744D-4409-9F0B-20F3AF974F57,No,NO APPARENT INJURY,"RAIN, SNOW, WET",NOT DISTRACTED,MD,6CDF32CD-6690-4CEF-9B71-7BBC7E13EAA7,FUNCTIONAL,PASSENGER CAR,SLOWING OR STOPPING,39.14163833,-77.21718667,"(39.14163833, -77.21718667)"
MCP07040010,170515405,Montgomery County Police,Property Damage Crash,06/23/2017 06:24:00 PM,County,ARLINGTON RD,County,EDGEMOOR LA,,N/A,,HEAD ON LEFT TURN,CLEAR,DRY,DAYLIGHT,N/A,NONE DETECTED,,F65A948F-5772-41E7-BF07-1EB40FCACFDB,Yes,NO APPARENT INJURY,N/A,NOT DISTRACTED,DC,27A65EC7-48EC-4B73-AAFA-4C99200B7355,DISABLING,(SPORT) UTILITY VEHICLE,MAKING LEFT TURN,38.98366667,-77.09905,"(38.98366667, -77.09905)"
MCP10150018,170527914,Montgomery County Police,Injury Crash,08/31/2017 05:54:00 AM,Maryland (State),RIDGE RD,Other Public Roadway,BELLISON RD,,N/A,,STRAIGHT MOVEMENT ANGLE,N/A,DRY,DARK NO LIGHTS,NO CONTROLS,NONE DETECTED,,6568832A-2BD4-4A03-B906-60A5D82A13BF,Yes,NO APPARENT INJURY,N/A,NOT DISTRACTED,MA,211F6BC6-EA4D-4478-9216-7124D63179F4,DISABLING,OTHER,OTHER,39.30546307,-77.19762325,"(39.30546307, -77.19762325)"
MCP2656001B,16050302,Montgomery County Police,Injury Crash,09/30/2016 03:55:00 PM,County,OLD COLUMBIA PIKE,County,MUSGROVE RD,,N/A,,STRAIGHT MOVEMENT ANGLE,N/A,WET,DAYLIGHT,N/A,NONE DETECTED,,ACF1E907-EC16-4AD8-8887-A3A6367EDBE7,No,NO APPARENT INJURY,"N/A, WET",NOT DISTRACTED,MD,EA842A89-5D5E-4009-82E9-B5C5A5D0AB70,DISABLING,OTHER,MOVING CONSTANT SPEED,39.06835167,-76.96247833,"(39.06835167, -76.96247833)"
MCP2861000V,15005503,Montgomery County Police,Injury Crash,02/03/2015 04:01:00 PM,Maryland (State),ROCKVILLE PIKE,County,OLD GEORGETOWN RD,,N/A,,OTHER,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,ILLEGAL DRUG PRESENT,,33D098BB-07A9-46EE-86F6-ACECD6227128,Yes,POSSIBLE INJURY,N/A,OTHER DISTRACTION,MD,5F6EF1E9-16EE-4052-947C-1FF6D90779E7,DISABLING,PASSENGER CAR,MOVING CONSTANT SPEED,39.04916886,-77.11398125,"(39.04916886, -77.11398125)"
MCP27170081,16050968,Montgomery County Police,Injury Crash,10/04/2016 02:30:00 PM,Maryland (State),RIVER RD,County,WHITTIER BLVD,,N/A,,HEAD ON LEFT TURN,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,1264F177-F864-4D4A-83E6-ED782162D4F8,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,1595A23F-3AB6-4DED-B6F0-F8724F699B91,DISABLING,PASSENGER CAR,MOVING CONSTANT SPEED,38.97564333,-77.12601167,"(38.97564333, -77.12601167)"
MCP1502000L,15058824,MONTGOMERY,Injury Crash,11/18/2015 05:54:00 AM,County,SNOUFFERS SCHOOL RD,County,GOSHEN RD,,N/A,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DARK NO LIGHTS,STOP SIGN,NONE DETECTED,,FD1B6F25-0D61-47D2-ADF3-2BC812D8FDBF,Yes,POSSIBLE INJURY,N/A,NOT DISTRACTED,MD,F56635EA-45ED-4992-800F-2B75B1A46D98,DISABLING,PASSENGER CAR,MAKING RIGHT TURN,39.161005,-77.163395,"(39.161005, -77.163395)"
MCP28480029,15063029,MONTGOMERY,Injury Crash,12/10/2015 06:22:00 AM,County,NICHOLSON LA,County,NEBEL ST,,N/A,,HEAD ON LEFT TURN,CLOUDY,WET,DAWN,TRAFFIC SIGNAL,NONE DETECTED,,A8260719-FC51-40F6-AE10-5BF21C9C7FCB,Yes,POSSIBLE INJURY,"N/A, WET",NOT DISTRACTED,MD,F6DEE41B-8D8B-4459-96DA-E6B5BE69F504,DESTROYED,"OTHER LIGHT TRUCKS (10,000LBS (4,536KG) OR LESS)",MOVING CONSTANT SPEED,39.04569,-77.10464833,"(39.04569, -77.10464833)"
MCP27830019,16066210,Montgomery County Police,Property Damage Crash,12/24/2016 04:53:00 PM,Maryland (State),LAYHILL RD,County,QUEENSGUARD RD,,N/A,,ANGLE MEETS LEFT TURN,CLEAR,WET,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,,4B67E95B-6016-4DB1-B97E-680AC2D3A8FD,Yes,NO APPARENT INJURY,"N/A, WORN, TRAVEL-POLISHED SURFACE",UNKNOWN,MD,1A4AD331-8A64-42B8-BB7D-14945C55A060,DISABLING,PASSENGER CAR,MOVING CONSTANT SPEED,39.08784667,-77.04506167,"(39.08784667, -77.04506167)"
MCP2116001N,15008211,Montgomery County Police,Injury Crash,02/19/2015 02:48:00 PM,Maryland (State),FREDERICK RD,County,INDIANOLA DR,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,B8A818FF-C02A-4B7F-9A68-1303E33F1EBA,No,POSSIBLE INJURY,N/A,NOT DISTRACTED,MD,50B9DF5E-62BD-4143-AA83-ACC7B41DB7D0,FUNCTIONAL,PASSENGER CAR,SLOWING OR STOPPING,39.112291,-77.161846,"(39.112291, -77.161846)"
MCP2698001Q,16042432,Montgomery County Police,Property Damage Crash,08/21/2016 11:02:00 AM,County,RANDOLPH RD,County,KEMP MILL RD,,N/A,,SAME DIR REAR END,CLOUDY,WET,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,E4E3D1D2-6033-47CC-AABE-25FF7DE57425,Yes,NO APPARENT INJURY,"N/A, WET",UNKNOWN,MD,F87F8AFD-FCEE-43A1-9EC0-3E01F0690355,DISABLING,PASSENGER CAR,SLOWING OR STOPPING,39.06648667,-77.03073833,"(39.06648667, -77.03073833)"
MCP15630020,16004151,Montgomery County Police,Property Damage Crash,01/25/2016 04:39:00 PM,County,MILFORD AVE,County,PORTER RD,,N/A,,OTHER,N/A,SNOW,DAYLIGHT,NO CONTROLS,NONE DETECTED,,80DDC608-CAA2-49C5-B0A2-80A212AD7EB8,Yes,NO APPARENT INJURY,"ICY OR SNOW-COVERED, N/A",NOT DISTRACTED,MD,865949D0-7F5F-4061-A16F-1F6818C2840E,NO DAMAGE,"MEDIUM/HEAVY TRUCKS 3 AXLES (OVER 10,000LBS (4,536KG))",MOVING CONSTANT SPEED,38.99908472,-77.04444632,"(38.99908472, -77.04444632)"
MCP1064005M,17015552,Montgomery County Police,Property Damage Crash,03/27/2017 09:41:00 AM,US (State),COLESVILLE RD,Interstate (State),CAPITAL BELTWAY,,N/A,,SAME DIR REAR END,CLOUDY,WET,DAYLIGHT,N/A,N/A,,2E9980B3-A8F3-4798-B85A-8AEB1FDF2806,No,NO APPARENT INJURY,"N/A, WET",NOT DISTRACTED,MD,196BEC19-944F-402F-A8CE-2837BA8EE409,SUPERFICIAL,PASSENGER CAR,SLOWING OR STOPPING,39.016115,-77.01660667,"(39.016115, -77.01660667)"
MCP2777003F,170051550,Montgomery County Police,Property Damage Crash,04/13/2017 05:54:00 PM,Maryland (State),ROCKVILLE PIKE,Unknown,ENT TO BUSINESS,,N/A,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,AADE97BE-5C49-4A85-892C-272447EBB8CE,Yes,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,32942207-97AD-4164-8F3B-6ADB4F8C9358,DISABLING,PASSENGER CAR,MAKING LEFT TURN,39.046936,-77.112745,"(39.046936, -77.112745)"
MCP2436002X,170505402,Montgomery County Police,Property Damage Crash,05/02/2017 09:50:00 AM,Maryland (State),UNIVERSITY BLVD E,County,CARROLL AVE,,N/A,,SAME DIRECTION SIDESWIPE,CLEAR,DRY,DAYLIGHT,N/A,N/A,,5AF5AEDD-B58B-45F5-BDD2-4AE15113F2C5,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,5710EFA0-8169-4910-8111-4246F1FE7C44,SUPERFICIAL,PASSENGER CAR,MOVING CONSTANT SPEED,38.993935,-76.99236333,"(38.993935, -76.99236333)"
MCP29340029,16065633,Montgomery County Police,Injury Crash,12/22/2016 08:20:00 AM,Maryland (State),MASSACHUSETTS AVE,County,ENT TO WESTLAND MIDDLE SCHOOL,,N/A,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,DD8501DB-CEDD-4E5E-BBFD-AD926211AA17,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,DC,B5D46EDB-B665-4684-9F43-4993A1DC7E70,DISABLING,PASSENGER CAR,MOVING CONSTANT SPEED,38.959095,-77.111095,"(38.959095, -77.111095)"
MCP27170028,15039354,MONTGOMERY,Injury Crash,08/07/2015 09:22:00 PM,Interstate (State),CAPITAL BELTWAY,Maryland (State),CONNECTICUT AVE,,N/A,,SAME DIR REAR END,CLEAR,DRY,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,,94F5C47E-9A28-4FE3-BF0E-D00DC276CD1C,No,SUSPECTED MINOR INJURY,N/A,NOT DISTRACTED,MD,5DE16214-98BF-4E8F-A268-2FDFFBF83165,FUNCTIONAL,PASSENGER CAR,SLOWING OR STOPPING,39.01122,-77.09062667,"(39.01122, -77.09062667)"
MCP26870014,15046721,MONTGOMERY,Property Damage Crash,09/15/2015 04:11:00 PM,County,KENTBURY DR,County,SLEAFORD RD,,N/A,,OTHER,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,A58C9775-BA74-4BDE-80F1-4962F74CAB6E,Yes,NO APPARENT INJURY,N/A,LOOKED BUT DID NOT SEE,MD,ECB85363-7A01-42C8-AB1D-603BFB64C914,SUPERFICIAL,SCHOOL BUS,SLOWING OR STOPPING,38.99376167,-77.10898833,"(38.99376167, -77.10898833)"
MCP13500010,16034352,Montgomery County Police,Injury Crash,07/07/2016 09:00:00 AM,Maryland (State),DARNESTOWN RD,Municipality,ALDERWOOD DR,,GAITHERSBURG,,STRAIGHT MOVEMENT ANGLE,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,E4E5216B-CF53-4B02-9B4B-77FE2DA23840,Yes,NO APPARENT INJURY,"DEBRIS OR OBSTRUCTION, N/A",LOOKED BUT DID NOT SEE,MD,3310CC7A-4D20-4FA3-8159-16E49A08ED7E,NO DAMAGE,PASSENGER CAR,MAKING LEFT TURN,39.10655167,-77.23314833,"(39.10655167, -77.23314833)"
DD56160015,16038227,Rockville Police Departme,Property Damage Crash,07/28/2016 05:01:00 PM,Municipality,WOOTTON PKWY,Municipality,SEVEN LOCKS RD,,ROCKVILLE,,STRAIGHT MOVEMENT ANGLE,RAINING,WET,DAYLIGHT,FLASHING TRAFFIC SIGNAL,NONE DETECTED,,D1B65F0F-A9A9-4125-B2D7-5C7A63CBD08D,No,NO APPARENT INJURY,"N/A, TRAFFIC CONTROL DEVICE INOPERATIVE",LOOKED BUT DID NOT SEE,MD,C09EF8D7-B019-47B1-8976-D1FBCBC6FF16,DISABLING,PASSENGER CAR,ACCELERATING,39.06711217,-77.16174117,"(39.06711217, -77.16174117)"
MCP2177000M,15037088,MONTGOMERY,Property Damage Crash,07/27/2015 02:20:00 PM,Maryland (State),FREDERICK RD,County,INDIANOLA DR,,N/A,,SAME DIRECTION RIGHT TURN,CLOUDY,DRY,DAYLIGHT,N/A,NONE DETECTED,,F04C1DCE-9B09-4072-8C3F-2522C5340D3B,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,A8638A3C-F8D5-46F1-A9AF-0E88C3EF1376,SUPERFICIAL,PASSENGER CAR,MAKING RIGHT TURN,39.11249753,-77.16189623,"(39.11249753, -77.16189623)"
DD5615001B,16002631,Rockville Police Departme,Property Damage Crash,01/14/2016 05:53:00 PM,Maryland (State),ROCKVILLE PIKE,Municipality,EDMONSTON DR,,ROCKVILLE,,SAME DIR REAR END,CLEAR,DRY,DARK NO LIGHTS,NO CONTROLS,NONE DETECTED,,3076DC45-2995-42F0-A44B-C7585BD7CAD8,Yes,NO APPARENT INJURY,N/A,LOOKED BUT DID NOT SEE,MD,82DFD195-D894-4029-A144-33B0D040E703,DISABLING,(SPORT) UTILITY VEHICLE,MOVING CONSTANT SPEED,39.07486759,-77.13618189,"(39.07486759, -77.13618189)"
MCP11600007,170524036,Montgomery County Police,Property Damage Crash,08/10/2017 04:25:00 AM,County,LYTTONSVILLE RD,County,ROSS RD,,N/A,,OTHER,CLEAR,DRY,DARK LIGHTS ON,NO CONTROLS,UNKNOWN,,0832E34E-2D0A-4399-96F2-1DA5F4CB8F48,Yes,NO APPARENT INJURY,N/A,UNKNOWN,,7F65E3CB-66A2-4EEF-884F-B004B5862311,FUNCTIONAL,,MOVING CONSTANT SPEED,38.99574632,-77.0541063,"(38.99574632, -77.0541063)"
MCP2687001K,16020809,Montgomery County Police,Property Damage Crash,04/27/2016 09:20:00 PM,Maryland (State),EAST WEST HWY (W/B COUPLET),Maryland (State),WISCONSIN AVE,,N/A,,HEAD ON,CLEAR,DRY,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,,71BA35F0-B87B-4A27-879A-3809B2BB7B66,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,DC,940538D7-AF8F-43F1-A6C6-743EF8FBB46B,DISABLING,PASSENGER CAR,MOVING CONSTANT SPEED,38.98465177,-77.09382378,"(38.98465177, -77.09382378)"
MCP28440012,15050143,MONTGOMERY,Property Damage Crash,10/03/2015 03:28:00 PM,Maryland (State),GEORGIA AVE,County,PRICE AVE,,N/A,,SAME DIR REAR END,CLOUDY,DRY,DAYLIGHT,OTHER,NONE DETECTED,,50A6FF44-8A40-4929-AC73-7AEF2F8A96B5,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,C0339F1A-4092-4EA5-9917-F2B90194DB7F,FUNCTIONAL,PASSENGER CAR,SLOWING OR STOPPING,39.04037667,-77.05143167,"(39.04037667, -77.05143167)"
MCP2874001M,16059072,Montgomery County Police,Property Damage Crash,11/16/2016 05:18:00 PM,Maryland (State),VEIRS MILL RD,County,FERRARA AVE,,N/A,,SAME DIR REAR END,CLEAR,DRY,DUSK,NO CONTROLS,NONE DETECTED,,D8F4D28F-EF88-4242-B7B7-B03F81E4C0D4,Yes,NO APPARENT INJURY,N/A,LOOKED BUT DID NOT SEE,MD,C25FF649-CFB3-4347-BCAC-C5873465BB9F,DISABLING,PASSENGER CAR,SLOWING OR STOPPING,39.05294631,-77.07692116,"(39.05294631, -77.07692116)"
MCP25310007,15039119,MONTGOMERY,Property Damage Crash,08/06/2015 05:08:00 PM,Municipality,WASHINGTONIAN BLVD,Municipality,RIO BLVD,,GAITHERSBURG,,SAME DIRECTION LEFT TURN,CLEAR,WET,DAYLIGHT,YIELD SIGN,N/A,,D76C957B-2C27-4FBB-89CE-B0F6DC03B8A6,Yes,NO APPARENT INJURY,"N/A, WET",NOT DISTRACTED,MD,DEE91B0A-0A0F-470E-8930-6B941D46854A,SUPERFICIAL,(SPORT) UTILITY VEHICLE,ACCELERATING,39.11688,-77.20124167,"(39.11688, -77.20124167)"
MCP2201000K,15057806,MONTGOMERY,Injury Crash,11/12/2015 08:01:00 PM,County,KING ST,US (State),GEORGIA AVE,,N/A,,HEAD ON LEFT TURN,CLEAR,DRY,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,,B523ADCE-8E6B-4D17-90D0-884052350F50,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,PA,24B89EF4-29F2-488D-8AEF-B51D55B9B5B4,FUNCTIONAL,OTHER BUS,PARKING,38.98654641,-77.02664852,"(38.98654641, -77.02664852)"
MCP2824002D,16049755,Montgomery County Police,Injury Crash,09/27/2016 06:42:00 PM,Maryland (State),KEY WEST AVE,Unknown,SPUR FR SHADY GROVE RD,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,N/A,,8EB9294F-E809-4D1E-A8CD-C923E14CCEB5,No,POSSIBLE INJURY,N/A,NOT DISTRACTED,MD,43685011-E198-4310-A176-BEB2FB1EAD04,FUNCTIONAL,PASSENGER CAR,SLOWING OR STOPPING,39.10346,-77.19042667,"(39.10346, -77.19042667)"
MCP2894003C,17014383,Montgomery County Police,Property Damage Crash,03/21/2017 08:20:00 AM,Maryland (State),OLD GEORGETOWN RD,Ramp,RAMP 3 FR RAMP 6 (FR IS495) TO MD 187 NB,,N/A,,SAME DIR BOTH LEFT TURN,N/A,DRY,DAWN,TRAFFIC SIGNAL,NONE DETECTED,,C3F804DE-79AA-4DC6-BDC5-AA039B6FA3E0,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,BEE9C6EE-22CB-41F3-9B33-943D99EAA117,SUPERFICIAL,PASSENGER CAR,MOVING CONSTANT SPEED,39.02917,-77.126765,"(39.02917, -77.126765)"
MCP29100038,17006418,Montgomery County Police,Property Damage Crash,02/06/2017 07:40:00 AM,Maryland (State),SPENCERVILLE RD,County,ALLNUTT LA,,N/A,,OTHER,CLEAR,DRY,DAYLIGHT,NO CONTROLS,NONE DETECTED,,EFF56C50-C01F-44EF-9D09-05F822C69F3E,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,EB400D77-61EB-47C6-BABE-C116121A7590,DISABLING,PASSENGER CAR,MOVING CONSTANT SPEED,39.11200667,-76.95375833,"(39.11200667, -76.95375833)"
MCP2837000Z,16026394,Montgomery County Police,Property Damage Crash,05/27/2016 11:50:00 AM,County,JUNIPER HILL RD,County,GINKGO TERR,,N/A,,N/A,CLEAR,DRY,DAYLIGHT,N/A,N/A,,11B903B1-0A0B-493E-B39B-812D199300F2,Yes,NO APPARENT INJURY,N/A,UNKNOWN,,62F2653C-A78E-4F97-88EF-621C924ED6C4,UNKNOWN,,STARTING FROM PARKED,39.08456333,-77.20236833,"(39.08456333, -77.20236833)"
MCP2971000M,15043409,MONTGOMERY,Property Damage Crash,08/29/2015 12:06:00 PM,US (State),GEORGIA AVE,County,13TH ST,,N/A,,HEAD ON LEFT TURN,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,B98061F6-F127-4580-9F66-A0D164A0996B,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,90A6CBE5-D5EB-42FF-A900-D079AA8F4B53,DISABLING,PASSENGER CAR,MOVING CONSTANT SPEED,38.987245,-77.02648167,"(38.987245, -77.02648167)"
